frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
1,0.03,0,truck,406,126,545,271,0.0,0.0,0.0,0.0,9.89,-0.0
2,0.07,0,truck,406,126,544,271,0.02752293460071087,0.0,-0.02752293460071087,0.0,9.96,0.07
3,0.1,0,truck,407,125,543,271,0.3588528633117676,-0.11575387418270111,-0.24309898912906647,0.0,10.11,0.66
4,0.13,0,truck,409,125,542,271,0.5337213277816772,-0.17972970008850098,-0.35399162769317627,0.0,10.34,0.56
5,0.17,0,truck,409,124,541,271,0.45160752534866333,-0.1542574018239975,-0.44445106387138367,0.14710542559623718,10.42,1.12
6,0.2,0,truck,409,124,542,271,0.29129284620285034,-0.10043872892856598,-0.20502901077270508,0.014187093824148178,10.34,1.17
7,0.23,0,truck,409,124,542,271,0.14816345274448395,-0.19652384519577026,-0.0579330138862133,-0.03860367089509964,10.34,1.55
7,0.23,1,car,306,217,362,256,0.0,0.0,0.0,0.0,24.55,4.76
8,0.27,0,truck,407,123,543,270,-0.2811432182788849,-0.1431484967470169,0.17830832302570343,-0.04114590957760811,10.11,1.79
8,0.27,1,car,306,217,361,255,0.0,0.0,-0.07258064299821854,-0.07258064299821854,25.0,6.16
9,0.3,0,truck,406,123,544,270,-0.2659890949726105,-0.06484881043434143,0.15935766696929932,-0.023285213857889175,9.96,1.76
9,0.3,1,car,306,217,361,255,0.0,0.0,-0.16537444293498993,-0.1653672307729721,25.0,4.3
10,0.33,0,truck,406,123,545,270,-0.1423352211713791,-0.015742119401693344,0.23289571702480316,-0.008256877772510052,9.89,1.54
10,0.33,1,car,306,217,360,255,0.0,0.15154218673706055,-0.12424235790967941,0.027311667799949646,25.46,4.51
11,0.37,0,truck,407,123,545,271,0.10405483841896057,0.003867692779749632,0.14637629687786102,0.14991316199302673,9.96,1.6
12,0.4,0,truck,408,123,546,272,0.2770254909992218,0.007483743131160736,0.3704400956630707,0.1450188010931015,9.96,1.55
13,0.43,0,truck,411,123,548,271,0.6973906755447388,-0.14044371247291565,0.48731958866119385,-0.04633808508515358,10.04,1.11
13,0.43,2,car,307,218,361,256,0.0,0.0,0.0,0.0,25.46,1.32
14,0.47,0,truck,413,123,548,271,0.6866759061813354,0.023646587505936623,0.3052769601345062,0.05776175484061241,10.19,1.63
14,0.47,2,car,307,218,361,256,0.0,0.0,0.07258064299821854,0.0,25.46,2.96
15,0.5,0,truck,414,124,549,271,0.5245822072029114,0.054652828723192215,0.2716909646987915,-0.09220517426729202,10.19,1.57
15,0.5,2,car,307,218,361,256,0.0,0.0,0.16537444293498993,0.0,25.46,3.04
16,0.53,0,truck,414,124,552,270,0.24738958477973938,0.03786094859242439,0.591276228427887,-0.08851666748523712,9.96,1.97
16,0.53,2,car,307,218,363,255,0.0,0.0,0.27578455209732056,-0.15154218673706055,24.55,3.52
17,0.57,0,truck,416,124,555,270,0.36636170744895935,0.01648411713540554,0.857211172580719,-0.04757849499583244,9.89,2.13
17,0.57,2,car,308,218,363,254,0.29637566208839417,0.0,0.18174713850021362,-0.12338387221097946,25.0,3.8
18,0.6,0,truck,417,124,556,270,0.3815469741821289,0.0036162061151117086,0.5368807911872864,-0.16643847525119781,9.89,2.5
18,0.6,2,car,310,218,362,254,0.3899990916252136,0.0,-0.07411299645900726,-0.060630038380622864,26.44,4.63
19,0.63,0,truck,417,124,555,269,0.21283213794231415,-0.0012692788150161505,0.21318751573562622,-0.12119023501873016,9.96,2.04
19,0.63,2,car,310,218,361,254,0.23780952394008636,0.0,-0.1062995195388794,-0.017126290127635002,26.96,3.78
20,0.67,0,truck,417,123,556,269,0.07399562746286392,-0.0019293974619358778,0.18579834699630737,-0.054966770112514496,9.89,1.91
20,0.67,2,car,310,218,362,254,0.09167547523975372,0.0,0.08436252176761627,0.0016436432488262653,26.44,3.78
21,0.7,0,truck,417,124,556,269,0.005476635880768299,0.14951390027999878,0.09486290067434311,-0.01339076180011034,9.89,1.62
21,0.7,2,car,310,218,363,254,0.013312228955328465,0.0,0.09437240660190582,0.005638857837766409,25.94,3.37
22,0.73,0,truck,416,125,556,269,-0.165027916431427,0.12013619393110275,0.02901635877788067,0.0031651766039431095,9.82,1.34
22,0.73,2,car,310,218,364,255,-0.012489505112171173,0.0,0.20496243238449097,0.004095538053661585,25.46,3.2
23,0.77,2,car,309,218,364,255,-0.01510766614228487,0.0,0.17273016273975372,0.002552224090322852,25.0,3.13
24,0.8,2,car,310,218,364,255,0.13541078567504883,0.0,0.1106216236948967,0.001260258723050356,25.46,5.21
25,0.83,2,car,311,218,364,255,0.14954188466072083,0.0,0.05548008531332016,0.00041971408063545823,25.94,5.01
26,0.87,2,car,310,218,364,255,-0.03718401864171028,0.0,0.16704080998897552,-6.004217993904604e-06,25.46,5.86
27,0.9,2,car,310,218,364,255,-0.09288527071475983,0.0,0.010573544539511204,-0.0001586595899425447,25.46,6.29
28,0.93,2,car,310,218,364,254,0.061372946947813034,0.0,0.0983310267329216,-0.00016762678569648415,25.46,5.68
29,0.97,2,car,311,218,364,254,0.0987507626414299,0.0,-0.04590905085206032,-0.00012056274863425642,25.94,4.82
