frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
24,0.8,0,truck,0,1,175,271,0.0,0.0,0.0,0.0,7.86,7.96
25,0.83,0,truck,0,0,175,271,0.0,-0.02752293460071087,0.0,0.02752293460071087,7.86,3.98
26,0.87,0,truck,0,0,171,272,0.0,-0.12734737992286682,-0.8102771043777466,0.4746067225933075,8.04,4.61
26,0.87,0,truck,0,0,169,272,0.0,-0.024321792647242546,-0.958220899105072,0.2636205554008484,8.14,4.98
27,0.9,0,truck,0,0,167,277,0.0,0.03280486911535263,-0.7370872497558594,0.9673370122909546,8.23,4.87
28,0.93,0,truck,0,1,164,283,0.0,0.037891924381256104,-1.037958025932312,1.7176644802093506,8.38,4.52
29,0.97,0,truck,0,1,166,279,0.0,0.02875456027686596,-0.2672748565673828,0.3327372372150421,8.28,4.96
30,1.0,0,truck,0,1,165,281,0.0,0.016941461712121964,-0.3458248972892761,0.459800124168396,8.33,4.57
31,1.03,0,truck,0,1,166,278,0.0,0.007676008623093367,-0.12503527104854584,-0.21897608041763306,8.28,4.17
32,1.07,0,truck,0,0,167,276,0.0,-0.14500050246715546,0.13805557787418365,-0.5451838970184326,8.23,3.96
33,1.1,0,truck,0,0,175,274,0.0,-0.1571607142686844,1.6611220836639404,-0.648921549320221,7.86,3.11
34,1.13,0,truck,0,0,176,273,0.0,-0.11536286771297455,1.1327968835830688,-0.642440140247345,7.81,3.12
37,1.23,1,truck,0,1,169,279,0.0,0.0,0.0,0.0,8.14,3.68
41,1.37,2,truck,0,1,174,291,0.0,0.0,0.0,0.0,7.9,3.69
43,1.43,3,truck,0,0,182,279,0.0,0.0,0.0,0.0,7.55,3.62
43,1.43,4,truck,5,6,183,273,0.0,0.0,0.0,0.0,7.72,3.7
44,1.47,3,truck,0,0,181,280,0.0,0.0,-0.11009173840284348,0.4678898751735687,7.6,3.93
44,1.47,3,truck,0,0,186,283,0.23150774836540222,0.23150774836540222,1.111164927482605,0.7758591771125793,7.39,3.63
45,1.5,3,truck,0,0,179,294,0.012875025160610676,0.012875025160610676,-0.6956462264060974,2.588080406188965,7.68,4.09
46,1.53,3,truck,2,0,182,288,0.3759932219982147,0.089949831366539,-0.010066928341984749,0.5045979619026184,7.64,4.26
47,1.57,3,truck,3,1,185,288,0.39611467719078064,0.091312475502491,0.6644982695579529,0.34270092844963074,7.55,4.54
48,1.6,3,truck,9,1,184,291,1.3085159063339233,0.06519227474927902,0.1366436779499054,0.7661404013633728,7.86,4.55
49,1.63,3,truck,3,0,180,296,-0.21081621944904327,-0.11032228916883469,-0.6835911273956299,1.4299556016921997,7.77,5.39
49,1.63,3,truck,3,1,182,297,-0.10930678248405457,0.1527254581451416,-0.04377884045243263,0.9552267789840698,7.68,5.61
50,1.67,3,truck,7,2,184,296,0.5937473773956299,0.18121933937072754,0.37054160237312317,0.3365134596824646,7.77,5.73
51,1.7,3,truck,2,0,186,297,-0.5485915541648865,-0.1497885137796402,0.6520495414733887,0.3749297857284546,7.47,5.9
51,1.7,3,truck,0,1,191,295,-0.789392352104187,0.06953547149896622,1.2900217771530151,-0.012762906029820442,7.2,6.12
52,1.73,3,truck,0,0,189,296,-0.5156203508377075,-0.18778295814990997,0.16440077126026154,0.15437328815460205,7.28,5.98
52,1.73,3,truck,0,1,191,293,-0.0627618059515953,0.1317414939403534,0.5540224313735962,-0.47379595041275024,7.2,5.84
53,1.77,3,truck,0,0,189,296,-0.07020823657512665,-0.14716441929340363,-0.047538015991449356,0.3316480219364166,7.28,6.12
54,1.8,3,truck,0,0,190,296,-0.0518946573138237,-0.17244921624660492,0.10710188001394272,0.14491643011569977,7.24,6.17
55,1.83,3,truck,0,0,189,297,-0.030188556760549545,-0.13067784905433655,-0.16377317905426025,0.1834610402584076,7.28,5.25
56,1.87,3,truck,0,0,189,298,-0.013419723138213158,-0.07691173255443573,-0.06488097459077835,0.29110434651374817,7.28,5.12
57,1.9,3,truck,0,0,190,298,-0.00347292167134583,-0.03501524031162262,0.13718995451927185,0.2435762584209442,7.24,4.64
58,1.93,3,truck,0,0,190,298,0.0010987445712089539,-0.009760268032550812,0.0218117143958807,0.15493738651275635,7.24,3.84
59,1.97,3,truck,0,0,191,297,0.002413761103525758,0.00215561268851161,0.26790401339530945,-0.06926385313272476,7.2,3.2
60,2.0,3,truck,0,0,193,296,0.0021770442835986614,0.005802335683256388,0.4244743883609772,-0.27631810307502747,7.12,3.63
61,2.03,3,truck,0,0,197,295,0.001452430966310203,0.005408877972513437,1.0904548168182373,-0.2695901393890381,6.98,3.06
62,2.07,3,truck,0,0,197,295,0.0007652245694771409,0.0036784957628697157,0.7158209085464478,-0.1879742443561554,6.98,2.9
62,2.07,3,truck,0,1,204,293,0.00029334257123991847,0.295736163854599,1.6927616596221924,-0.5440449118614197,6.74,2.72
63,2.1,3,truck,0,0,198,295,-1.9267916286480613e-05,-0.03793289139866829,-0.2559824287891388,0.03357828035950661,6.94,2.39
64,2.13,3,truck,0,0,194,297,-9.029630018630996e-05,-0.10877668857574463,-0.8029481172561646,0.4515376091003418,7.09,2.25
66,2.2,5,truck,0,0,198,297,0.0,0.0,0.0,0.0,6.94,1.61
67,2.23,5,truck,0,0,197,297,0.0,0.0,-0.02752293460071087,0.02752293460071087,6.98,1.45
67,2.23,6,car,646,205,753,297,0.0,0.0,0.0,0.0,12.85,2.38
68,2.27,5,truck,0,0,199,296,0.0,0.0,0.28868016600608826,-0.14263999462127686,6.91,1.34
