frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
4,0.13,0,truck,159,149,261,243,0.0,0.0,0.0,0.0,13.48,2.21
8,0.27,1,truck,159,149,262,243,0.0,0.0,0.0,0.0,13.35,1.09
9,0.3,1,truck,159,148,261,243,0.0,-0.02752293460071087,-0.02752293460071087,0.0,13.48,1.03
10,0.33,1,truck,159,148,261,243,0.11575387418270111,-0.12734687328338623,-0.12734511494636536,0.0,13.48,0.78
11,0.37,1,truck,159,147,260,243,0.006437805946916342,-0.1567818522453308,-0.15678009390830994,0.0,13.61,0.93
11,0.37,2,car,240,207,336,260,0.0,0.0,0.0,0.0,14.32,1.2
12,0.4,1,truck,160,148,259,243,0.25950825214385986,0.022704536095261574,-0.2633436620235443,0.0,13.89,1.31
13,0.43,1,truck,160,148,258,243,0.13088452816009521,-0.0639430433511734,-0.5121289491653442,0.0,14.03,1.2
14,0.47,1,truck,159,147,257,243,-0.10053928941488266,-0.07728299498558044,-0.45465391874313354,0.0,14.03,1.16
15,0.5,1,truck,159,147,257,243,-0.00870531052350998,-0.05946018174290657,-0.3001477122306824,0.14683040976524353,14.03,1.59
16,0.53,1,truck,159,148,258,243,0.02700229547917843,0.111436627805233,-0.009162464179098606,0.009678755886852741,13.89,1.47
17,0.57,1,truck,160,149,258,243,0.031903013586997986,0.14013026654720306,0.09813770651817322,-0.042471520602703094,14.03,0.94
26,0.87,3,car,246,207,339,259,0.0,0.0,0.0,0.0,14.78,1.92
27,0.9,3,car,246,207,338,259,0.0,0.0,-0.02752293460071087,0.0,14.95,1.99
37,1.23,4,car,239,208,335,262,0.0,0.0,0.0,0.0,14.32,4.79
38,1.27,5,car,0,228,21,272,0.0,0.0,0.0,0.0,65.48,28.32
39,1.3,5,car,0,227,21,271,0.0,-0.2177419364452362,0.2177419364452362,-0.07258064299821854,65.48,25.9
39,1.3,6,car,236,207,336,262,0.0,0.0,0.0,0.0,13.75,5.28
40,1.33,5,car,0,224,26,269,0.0,-0.7805631160736084,1.20438814163208,-0.44855785369873047,52.88,24.19
41,1.37,5,car,0,221,32,269,0.0,-0.8969404101371765,1.679455280303955,-0.3003746569156647,42.97,20.7
41,1.37,7,car,237,207,337,262,0.0,0.0,0.0,0.0,13.75,5.59
42,1.4,5,car,0,219,36,267,0.0,-0.8146812319755554,1.7514649629592896,-0.4600735306739807,38.19,18.52
43,1.43,5,car,0,221,40,265,0.0,-0.10997184365987778,1.5881235599517822,-0.6137186288833618,34.38,16.15
43,1.43,8,car,239,207,337,263,0.0,0.0,0.0,0.0,14.03,9.01
44,1.47,5,car,0,222,42,265,0.0,0.0985637828707695,1.2357614040374756,-0.3336847722530365,32.74,12.45
44,1.47,8,car,239,207,337,262,0.14516128599643707,0.0,0.07258064299821854,-0.2177419364452362,14.03,6.26
45,1.5,5,car,0,223,45,265,0.0,0.13045725226402283,1.1501256227493286,-0.22976639866828918,30.56,11.09
45,1.5,8,car,240,207,338,260,0.33073925971984863,0.0,0.32298731803894043,-0.49610409140586853,14.03,6.48
46,1.53,5,car,0,223,46,265,0.0,0.07973409444093704,0.7589826583862305,-0.09915156662464142,29.89,11.33
46,1.53,8,car,241,207,338,260,0.2484750896692276,0.0,0.11648519337177277,-0.22117027640342712,14.18,6.35
47,1.57,5,car,0,223,49,265,0.0,0.030988434329628944,0.9192406535148621,-0.021487824618816376,28.06,10.91
47,1.57,8,car,242,207,338,260,0.2649160325527191,0.0,0.01126857753843069,-0.051713909953832626,14.32,6.03
48,1.6,5,car,0,222,52,270,0.0,-0.146002858877182,0.9963954091072083,0.7610292434692383,26.44,10.72
48,1.6,8,car,241,207,338,260,0.0003901106829289347,0.0,0.12863150238990784,-0.13420343399047852,14.18,6.04
49,1.63,5,car,0,221,55,266,0.0,-0.1247713640332222,1.0175498723983765,-0.28948691487312317,25.0,12.4
49,1.63,8,car,241,207,339,259,0.08292955905199051,0.0,0.10063263028860092,-0.09473104774951935,14.03,7.08
50,1.67,5,car,0,222,58,268,0.0,0.08775517344474792,0.8642151951789856,0.1790614277124405,23.71,13.39
50,1.67,8,car,241,207,339,259,-0.08440117537975311,0.0,0.04801701009273529,-0.04188540577888489,14.03,8.16
51,1.7,5,car,0,221,60,269,0.0,-0.1997467428445816,0.8869065642356873,0.21638697385787964,22.92,15.24
51,1.7,8,car,241,207,339,259,0.06223952770233154,0.0,0.16375632584095,-0.009592480026185513,14.03,9.34
52,1.73,8,car,242,207,340,259,0.07961850613355637,0.0,0.2880426347255707,0.0009150279220193624,14.03,8.93
53,1.77,8,car,241,207,339,259,-0.1049060970544815,0.0,-0.10757517069578171,0.004362503532320261,14.03,8.35
53,1.77,9,car,0,219,64,267,0.0,0.0,0.0,0.0,21.48,8.98
54,1.8,8,car,239,207,339,259,-0.2554140090942383,0.0,-0.009282698854804039,-0.14750973880290985,13.75,7.41
54,1.8,9,car,0,217,64,266,0.0,-0.4128440320491791,0.16513760387897491,-0.05504586920142174,21.48,7.17
55,1.83,9,car,0,205,72,262,0.0,-2.3413166999816895,1.5735044479370117,-0.7899059653282166,19.1,7.43
55,1.83,10,truck,159,146,254,242,0.0,0.0,0.0,0.0,14.47,6.83
58,1.93,11,truck,159,146,255,242,0.0,0.0,0.0,0.0,14.32,6.56
59,1.97,11,truck,159,146,255,242,0.0,0.0,0.07258064299821854,0.0,14.32,6.25
59,1.97,12,car,0,220,80,265,0.0,0.0,0.0,0.0,17.19,7.23
60,2.0,11,truck,158,146,255,242,-0.1576128602027893,0.0,0.007754369638860226,0.0,14.18,7.06
60,2.0,12,car,0,220,80,264,0.0,0.02752293460071087,0.1376146674156189,-0.05504586920142174,17.19,8.64
61,2.03,11,truck,156,146,259,241,-0.29533645510673523,0.15154218673706055,0.7381541132926941,-0.15154218673706055,13.35,6.69
61,2.03,12,car,0,221,84,262,0.0,0.29548946022987366,1.03932785987854,-0.44493648409843445,16.37,7.72
62,2.07,11,truck,156,147,258,241,-0.156541109085083,0.10115709900856018,0.19567707180976868,0.04636064171791077,13.48,6.48
62,2.07,12,car,0,221,90,260,0.0,0.1008574441075325,1.329483985900879,-0.5277090072631836,15.28,6.89
62,2.07,13,car,242,208,343,262,0.0,0.0,0.0,0.0,13.61,5.73
63,2.1,11,truck,157,147,264,243,0.10909337550401688,0.03206554055213928,1.008199691772461,0.2037140280008316,12.85,6.23
63,2.1,12,car,0,220,92,261,0.0,-0.14148783683776855,0.7565317153930664,-0.09040449559688568,14.95,6.83
63,2.1,13,car,241,208,342,262,-0.05504586920142174,0.0,-0.02752293460071087,0.0,13.61,6.45
64,2.13,12,car,0,219,92,260,0.0,-0.12475642561912537,0.4600735902786255,-0.1151023879647255,14.95,6.3
65,2.17,12,car,0,220,95,261,0.0,0.05919032171368599,0.6870846748352051,0.055951304733753204,14.47,5.29
66,2.2,12,car,0,220,96,261,0.0,0.10655205696821213,0.7117969989776611,-0.04818854108452797,14.32,4.91
67,2.23,12,car,0,222,100,259,0.0,0.22960810363292694,1.0098137855529785,-0.37444421648979187,13.75,4.57
67,2.23,14,car,237,208,342,263,0.0,0.0,0.0,0.0,13.1,3.88
69,2.3,15,car,237,208,342,264,0.0,0.0,0.0,0.0,13.1,4.21
69,2.3,16,car,0,220,98,261,0.0,0.0,0.0,0.0,14.03,4.52
70,2.33,15,car,237,208,342,264,0.02752293460071087,0.0,0.02752293460071087,0.0,13.1,4.88
70,2.33,16,car,0,220,99,260,0.0,0.07258064299821854,0.29032257199287415,-0.14516128599643707,13.89,5.04
71,2.37,15,car,238,208,342,264,0.29548946022987366,0.0,0.1494448184967041,0.0,13.22,4.42
71,2.37,16,car,0,220,104,257,0.0,0.007754369638860226,1.2919275760650635,-0.6459601521492004,13.22,4.16
72,2.4,16,car,0,220,108,253,0.0,-0.01740185357630253,1.5605146884918213,-1.217829704284668,12.73,3.73
72,2.4,16,car,0,212,114,251,0.0,-1.4562686681747437,2.0689384937286377,-1.0712623596191406,12.06,3.6
73,2.43,16,car,0,219,109,254,0.0,0.6678774952888489,-0.26144638657569885,0.19544938206672668,12.61,3.71
73,2.43,17,car,236,208,342,264,0.0,0.0,0.0,0.0,12.97,4.67
74,2.47,16,car,0,219,111,255,0.0,0.3919149339199066,0.24402759969234467,0.14755935966968536,12.39,3.25
74,2.47,16,car,0,210,116,254,0.0,-1.3708536624908447,1.017307162284851,-0.05049780011177063,11.85,3.26
74,2.47,17,car,236,208,342,264,0.02752293460071087,0.0,0.0,0.0,12.97,4.1
75,2.5,16,car,0,216,115,255,0.0,0.47894448041915894,0.25077196955680847,0.20983827114105225,11.96,3.6
75,2.5,16,car,0,209,118,253,0.0,-0.9328716993331909,0.4722245931625366,-0.2836117148399353,11.65,3.75
75,2.5,17,car,238,208,343,264,0.4745754301548004,0.0,0.31848976016044617,0.0,13.1,3.96
76,2.53,16,car,0,219,118,254,0.0,1.126631498336792,0.18567021191120148,0.08886349946260452,11.65,3.3
76,2.53,17,car,238,208,343,264,0.19281934201717377,0.0,0.086617611348629,0.0,13.1,3.55
77,2.57,16,car,0,222,120,254,0.0,1.064199686050415,0.35731738805770874,-0.044983766973018646,11.46,3.22
77,2.57,16,car,0,217,122,253,0.0,-0.12529972195625305,0.729310929775238,-0.20907439291477203,11.27,3.14
77,2.57,17,car,238,208,344,264,0.05499933287501335,0.0,0.15095695853233337,0.0,12.97,3.45
78,2.6,16,car,0,218,118,253,0.0,0.13902932405471802,-0.4070132076740265,0.033323436975479126,11.65,3.02
78,2.6,16,car,0,211,122,252,0.14591602981090546,-1.052520990371704,0.4891582727432251,-0.2395009696483612,11.27,2.71
78,2.6,17,car,239,208,343,264,0.13604654371738434,0.0,-0.0722794383764267,0.0,13.22,3.18
79,2.63,16,car,3,218,121,253,0.3650519549846649,0.569957971572876,-0.07735016196966171,0.1552060842514038,11.65,2.72
79,2.63,16,car,3,211,125,252,0.23500944674015045,-0.7741488814353943,0.6107194423675537,-0.15128971636295319,11.27,2.61
79,2.63,17,car,241,208,342,264,0.36598965525627136,0.0,-0.07074707001447678,0.0,13.61,3.12
80,2.67,16,car,7,219,123,252,0.6114731431007385,0.9023420810699463,-0.0962170660495758,0.027785198763012886,11.85,2.75
80,2.67,16,car,7,211,127,252,0.39469069242477417,-0.874693751335144,0.581112802028656,-0.1062246710062027,11.46,2.39
80,2.67,17,car,241,208,342,264,0.19161321222782135,0.0,-0.028594691306352615,0.14798040688037872,13.61,3.02
81,2.7,16,car,11,211,129,251,0.6346732378005981,-0.242319718003273,0.4708177149295807,-0.06213221326470375,11.65,2.32
81,2.7,17,car,239,208,342,265,-0.2500999867916107,0.0,-0.003925122320652008,0.08745002001523972,13.35,3.37
82,2.73,16,car,12,208,129,251,0.5353730916976929,-0.48798853158950806,0.24854367971420288,-0.1752775013446808,11.75,2.07
82,2.73,17,car,237,208,343,265,-0.3683968484401703,0.0,0.15115077793598175,0.037289757281541824,12.97,3.35
83,2.77,16,car,14,217,126,250,0.569794237613678,1.1917378902435303,-0.37783175706863403,-0.12434661388397217,12.28,2.46
83,2.77,16,car,15,212,130,250,0.5578489899635315,-0.05203743278980255,0.44891589879989624,-0.2207709103822708,11.96,2.43
83,2.77,17,car,240,208,344,264,0.22392436861991882,0.0,0.12161670625209808,-0.14391577243804932,13.22,3.45
84,2.8,16,car,19,218,129,250,0.7303983569145203,0.8705785274505615,-0.03146620839834213,0.05297965183854103,12.5,2.8
84,2.8,17,car,239,208,343,264,-0.062422335147857666,0.0,-0.10822995007038116,0.0469454862177372,13.22,3.7
85,2.83,16,car,22,219,129,250,0.8725425004959106,0.4728486239910126,-0.08494294434785843,-0.07776501029729843,12.85,3.18
85,2.83,17,car,239,208,342,265,0.06110301613807678,0.0,-0.10210789740085602,0.06092454493045807,13.35,4.03
86,2.87,16,car,26,207,145,249,1.1188000440597534,-1.6644150018692017,2.669368267059326,-0.22773081064224243,11.55,3.13
86,2.87,16,car,28,209,140,249,0.9992372989654541,-0.8307346701622009,0.8270094394683838,-0.05354384705424309,12.28,2.68
86,2.87,17,car,241,208,343,265,0.36716482043266296,0.0,0.09696078300476074,0.036847859621047974,13.48,4.03
87,2.9,16,car,27,215,130,249,0.22891539335250854,0.6468502879142761,-1.141983151435852,0.0456523522734642,13.35,3.06
87,2.9,16,car,28,208,134,249,0.16674776375293732,-0.7422810196876526,-0.04261518269777298,-0.10632019490003586,12.97,2.88
87,2.9,17,car,234,206,341,265,-0.973650336265564,-0.2993592321872711,-0.360396146774292,0.008778363466262817,12.85,4.34
88,2.93,16,car,31,212,137,247,0.4642070531845093,0.318745881319046,0.5466346740722656,-0.21122659742832184,12.97,3.11
88,2.93,17,car,231,205,341,265,-0.9382593035697937,-0.17722919583320618,-0.08352454751729965,-0.0015159844188019633,12.5,5.01
89,2.97,16,car,31,217,133,247,0.30145853757858276,1.0589618682861328,-0.4911767542362213,-0.13293859362602234,13.48,3.96
89,2.97,16,car,33,213,136,246,0.6080921292304993,-0.07786984741687775,0.26461103558540344,-0.21991664171218872,13.35,4.32
89,2.97,17,car,230,204,342,264,-0.5135526657104492,-0.22422538697719574,0.1534421592950821,-0.0027400795370340347,12.28,5.1
90,3.0,16,car,35,207,141,246,0.41587597131729126,-0.8544185161590576,0.7722821235656738,-0.0891825258731842,12.97,4.09
90,3.0,17,car,242,207,345,265,1.5525720119476318,0.34888455271720886,0.42105624079704285,0.14870008826255798,13.35,4.7
91,3.03,16,car,36,206,144,245,0.35310250520706177,-0.5880286693572998,0.9423312544822693,-0.1779375970363617,12.73,3.94
91,3.03,17,car,244,208,346,266,1.2384840250015259,0.2981502115726471,0.43082424998283386,0.11014407128095627,13.48,4.32
92,3.07,16,car,40,206,149,245,0.7828227877616882,-0.4036150276660919,1.3155728578567505,-0.11984344571828842,12.61,3.07
92,3.07,17,car,241,207,343,267,0.14336030185222626,-0.0012044350150972605,-0.2158755660057068,0.20164822041988373,13.48,4.14
94,3.13,18,car,240,207,342,266,0.0,0.0,0.0,0.0,13.48,2.32
94,3.13,19,car,45,211,149,247,0.0,0.0,0.0,0.0,13.22,2.28
95,3.17,18,car,240,207,342,266,0.0,0.0,0.02752293460071087,0.0,13.48,2.71
96,3.2,18,car,242,207,343,266,0.6945232152938843,0.11575387418270111,0.4746067225933075,0.0,13.61,2.37
97,3.23,18,car,240,207,344,266,-0.12116971611976624,0.029786214232444763,0.4135640561580658,0.1499434858560562,13.22,2.38
98,3.27,20,car,52,208,151,244,0.0,0.0,0.0,0.0,13.89,2.54
99,3.3,20,car,52,207,151,244,0.2177419364452362,-0.07258064299821854,0.2177419364452362,0.07258064299821854,13.89,2.53
99,3.3,21,car,239,207,344,267,0.0,0.0,0.0,0.0,13.1,2.89
100,3.33,21,car,239,207,344,267,0.0,0.0,0.0,0.0,13.1,2.56
101,3.37,22,car,57,211,156,246,0.0,0.0,0.0,0.0,13.89,2.71
102,3.4,22,car,57,211,155,245,0.02752293460071087,0.02752293460071087,-0.02752293460071087,-0.02752293460071087,14.03,3.15
103,3.43,22,car,58,209,155,244,0.35885506868362427,-0.3356686234474182,-0.011593000032007694,-0.24310074746608734,14.18,3.5
103,3.43,23,car,243,207,347,266,0.0,0.0,0.0,0.0,13.22,4.35
104,3.47,22,car,61,209,156,243,0.586919367313385,-0.13452188670635223,0.16741764545440674,-0.28299087285995483,14.47,3.31
104,3.47,23,car,242,207,346,266,-0.16513760387897491,0.02752293460071087,-0.05504586920142174,0.05504586920142174,13.22,4.01
105,3.5,22,car,63,208,156,243,0.6702138781547546,-0.3255118429660797,-0.01448127906769514,-0.16722077131271362,14.78,3.49
105,3.5,23,car,241,207,344,268,-0.16648134589195251,0.14944703876972198,-0.44493648409843445,0.44493648409843445,13.35,4.45
106,3.53,22,car,64,206,156,242,0.5408637523651123,-0.3783877491950989,-0.05501924082636833,-0.21169064939022064,14.95,3.89
106,3.53,23,car,240,208,344,269,-0.39977386593818665,0.14400716125965118,-0.28786131739616394,0.4428645968437195,13.22,4.8
107,3.57,22,car,66,207,157,242,0.5643013119697571,-0.0702303797006607,0.26083603501319885,-0.12746916711330414,15.11,4.02
107,3.57,23,car,238,207,344,269,-0.4326183795928955,-0.06975254416465759,-0.11781361699104309,0.2453405261039734,12.97,4.89
108,3.6,22,car,67,206,159,241,0.46575164794921875,-0.11112984269857407,0.3737179934978485,-0.19924917817115784,14.95,3.86
108,3.6,23,car,240,206,344,269,0.05097886174917221,-0.09395426511764526,-0.02097485587000847,0.08429627865552902,13.22,4.83
109,3.63,22,car,69,206,159,241,0.5317376255989075,-0.07119736820459366,0.23320335149765015,-0.12725986540317535,15.28,4.14
109,3.63,23,car,240,206,345,269,0.15282100439071655,-0.057795919477939606,0.1639564037322998,0.004669401794672012,13.1,4.92
110,3.67,22,car,70,206,162,241,0.45867598056793213,-0.028921164572238922,0.5444777607917786,-0.05154173821210861,14.95,4.06
110,3.67,23,car,239,206,346,269,-0.19187204539775848,-0.02246384136378765,0.13682423532009125,-0.01768772304058075,12.85,4.78
111,3.7,22,car,70,206,165,242,0.23281043767929077,-0.005170782096683979,0.8290568590164185,0.14162160456180573,14.47,3.5
