frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
65,2.6,0,kite,1174,133,1279,190,0.0,0.0,0.0,0.0,13.1,8.44
95,3.8,1,truck,286,415,322,438,0.0,0.0,0.0,0.0,38.19,23.53
114,4.56,2,car,202,419,242,442,0.0,0.0,0.0,0.0,34.38,15.42
114,4.56,3,car,98,413,158,447,0.0,0.0,0.0,0.0,22.92,10.28
115,4.6,2,car,200,419,240,442,-0.302752286195755,0.02752293460071087,-0.33027520775794983,0.02752293460071087,34.38,14.47
115,4.6,3,car,92,413,152,447,-1.3790322542190552,0.14516128599643707,-1.524193525314331,0.07258064299821854,22.92,11.53
116,4.64,2,car,188,419,227,442,-2.958312511444092,0.003402405185624957,-2.961717128753662,0.003402405185624957,35.26,19.91
116,4.64,3,car,64,414,125,448,-6.2942633628845215,0.1731216013431549,-5.994548797607422,0.32298731803894043,22.54,18.12
116,4.64,4,car,1259,451,1279,533,0.0,0.0,0.0,0.0,68.75,27.61
117,4.68,2,car,167,419,206,442,-4.359115123748779,0.1416441798210144,-4.500754356384277,0.1416441798210144,35.26,24.57
117,4.68,3,car,34,414,95,451,-7.00124979019165,0.07962628453969955,-7.019006252288818,0.5196589827537537,22.54,22.1
117,4.68,4,car,1256,451,1279,533,-0.5844155550003052,0.0,0.0,0.11688310652971268,59.78,26.88
118,4.72,2,car,157,419,200,443,-3.2558887004852295,-0.059815406799316406,-2.7588372230529785,0.0859275609254837,31.98,26.07
118,4.72,3,car,7,413,71,451,-6.8423027992248535,-0.13067249953746796,-6.325549125671387,0.2532918155193329,21.48,24.49
118,4.72,4,car,1250,450,1279,535,-1.198542594909668,-0.15711340308189392,0.0,0.30256345868110657,47.41,27.6
119,4.76,2,car,142,420,192,445,-3.4859414100646973,0.2323726862668991,-2.275972366333008,0.3197239637374878,27.5,27.22
119,4.76,3,car,-7,412,51,453,-4.984386444091797,-0.09319201111793518,-5.558679580688477,0.34875860810279846,23.71,27.94
119,4.76,4,car,1245,452,1279,533,-1.2120367288589478,0.3389638066291809,0.0,-0.12650613486766815,40.44,24.75
120,4.8,3,car,-6,415,29,453,-2.414661407470703,0.4017180800437927,-6.357199192047119,0.21081817150115967,39.29,34.19
121,4.84,5,car,112,419,167,445,0.0,0.0,0.0,0.0,25.0,11.63
122,4.88,6,car,1239,438,1279,533,0.0,0.0,0.0,0.0,34.38,11.02
123,4.92,6,car,1237,437,1279,532,-0.29032257199287415,-0.2177419364452362,0.0,-0.14516128599643707,32.74,10.69
123,4.92,7,car,261,417,304,444,0.0,0.0,0.0,0.0,31.98,8.93
124,4.96,6,car,1229,434,1279,530,-1.5862056016921997,-0.6272290945053101,0.0,-0.3110451400279999,27.5,10.55
124,4.96,7,car,259,416,303,444,-0.38532108068466187,-0.02752293460071087,-0.24770641326904297,0.0,31.25,8.68
124,4.96,8,car,71,421,125,449,0.0,0.0,0.0,0.0,25.46,5.67
125,5.0,6,car,1221,430,1279,529,-2.096299409866333,-0.8957220911979675,0.0,-0.3627365231513977,23.71,10.32
125,5.0,8,car,67,420,122,449,-0.7981650829315186,-0.02752293460071087,-0.5229357481002808,0.02752293460071087,25.0,6.69
126,5.04,6,car,1220,428,1279,528,-1.29248046875,-0.7139127850532532,0.0,-0.3629089295864105,23.31,10.93
126,5.04,8,car,39,420,99,450,-6.5246357917785645,-0.1494448184967041,-5.322237968444824,0.2954872250556946,22.92,15.47
127,5.08,6,car,1220,427,1279,527,-0.6509856581687927,-0.6453831195831299,0.0,-0.34960871934890747,23.31,10.67
127,5.08,9,car,218,418,265,447,0.0,0.0,0.0,0.0,29.26,9.7
128,5.12,6,car,1219,427,1279,527,-0.49461475014686584,-0.33603206276893616,0.0,-0.18810336291790009,22.92,10.36
128,5.12,9,car,216,417,264,447,-0.35779815912246704,-0.05504586920142174,-0.24770641326904297,0.0,28.65,10.39
128,5.12,10,car,0,422,48,454,0.0,0.0,0.0,0.0,28.65,9.65
129,5.16,6,car,1215,427,1280,528,-0.6762266159057617,-0.02027108334004879,0.14360660314559937,0.12945444881916046,21.15,10.26
129,5.16,9,car,192,416,246,449,-4.228813171386719,-0.1447906792163849,-3.137355089187622,0.48111867904663086,25.46,15.03
129,5.16,11,car,319,424,362,446,0.0,0.0,0.0,0.0,31.98,13.9
131,5.24,12,car,295,426,343,448,0.0,0.0,0.0,0.0,28.65,9.46
131,5.24,13,car,162,417,218,452,0.0,0.0,0.0,0.0,24.55,8.11
131,5.24,14,car,1207,427,1280,527,0.0,0.0,0.0,0.0,18.84,6.22
132,5.28,12,car,291,426,337,448,-1.0887095928192139,0.07258064299821854,-1.3790322542190552,0.14516128599643707,29.89,12.34
132,5.28,13,car,160,416,216,452,-0.4403669536113739,-0.02752293460071087,-0.302752286195755,0.05504586920142174,24.55,8.75
132,5.28,14,car,1205,428,1280,527,-0.4675324261188507,0.35064932703971863,0.0,0.23376621305942535,18.33,6.27
133,5.32,12,car,271,425,323,451,-3.7788987159729004,-0.16584919393062592,-2.95479154586792,0.6323972940444946,26.44,17.76
133,5.32,13,car,132,413,192,454,-5.52305269241333,-0.6338178515434265,-4.901861667633057,0.4714162051677704,22.92,16.43
133,5.32,14,car,1204,421,1279,528,-0.26757338643074036,-0.9776704907417297,-0.15711340308189392,0.13378669321537018,18.33,7.88
134,5.36,12,car,244,423,309,452,-5.609010219573975,-0.2748936712741852,-3.3756091594696045,0.3831220269203186,21.15,17.9
134,5.36,13,car,97,416,162,456,-7.660060882568359,0.13618820905685425,-6.502176761627197,0.4791151285171509,21.15,19.16
134,5.36,14,car,1205,418,1278,527,0.07645490020513535,-0.8328359127044678,-0.09854403138160706,-0.11114542931318283,18.84,6.64
135,5.4,12,car,231,423,294,453,-4.276823997497559,-0.1341761350631714,-3.5279648303985596,0.25800395011901855,21.83,17.69
135,5.4,13,car,71,416,148,458,-6.947462558746338,0.05600084736943245,-4.757314205169678,0.49277257919311523,17.86,19.22
135,5.4,14,car,1202,416,1278,526,-0.4920768737792969,-0.7566720843315125,-0.029471587389707565,-0.09207640588283539,18.09,6.06
136,5.44,12,car,216,422,286,457,-4.496225357055664,-0.196359783411026,-3.1729650497436523,0.8620284199714661,19.64,18.83
136,5.44,13,car,47,412,132,462,-4.566187381744385,-0.40933918952941895,-3.028505563735962,0.6363397836685181,16.18,20.08
136,5.44,14,car,1198,412,1279,525,-0.825246274471283,-0.9995846748352051,0.1452799290418625,-0.1960943043231964,16.98,5.63
137,5.48,12,car,194,423,270,458,-5.154229640960693,0.055978480726480484,-3.5800833702087402,0.49664804339408875,18.09,18.58
137,5.48,13,car,22,412,111,463,-6.388820648193359,-0.28191056847572327,-5.013355255126953,0.5196178555488586,15.45,21.25
137,5.48,14,car,1188,409,1279,524,-1.75227952003479,-0.7702367901802063,-0.0613667331635952,-0.22399908304214478,15.11,4.99
138,5.52,12,car,166,423,248,461,-6.363907337188721,-0.07892762124538422,-4.788010597229004,0.5799566507339478,16.77,15.95
138,5.52,13,car,-6,408,82,465,-6.923548221588135,-0.684116542339325,-6.422691345214844,0.47780224680900574,15.62,18.32
138,5.52,14,car,1187,406,1278,525,-0.7069941163063049,-0.7265020608901978,-0.05408357456326485,0.05006779730319977,15.11,2.98
139,5.56,12,car,142,422,226,463,-6.074496269226074,-0.056967079639434814,-5.283077716827393,0.5479167699813843,16.37,16.61
139,5.56,13,car,-7,405,51,466,-2.923619508743286,-0.794927716255188,-7.163777828216553,0.3355763852596283,23.71,18.63
