frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
8,0.27,0,car,355,167,429,199,0.0,0.0,0.0,0.0,18.58,5.41
9,0.3,0,car,355,167,429,199,0.0,0.0,0.0,0.0,18.58,2.71
10,0.33,0,car,356,166,430,198,0.46301549673080444,-0.11575387418270111,0.34726160764694214,-0.11575387418270111,18.58,2.49
15,0.5,1,car,354,167,428,200,0.0,0.0,0.0,0.0,18.58,3.83
18,0.6,2,car,353,167,428,200,0.0,0.0,0.0,0.0,18.33,3.43
19,0.63,2,car,352,167,428,200,-0.02752293460071087,0.0,0.0,0.0,18.09,3.29
21,0.7,3,car,352,167,427,200,0.0,0.0,0.0,0.0,18.33,3.35
22,0.73,3,car,352,167,426,199,0.0,0.0,-0.02752293460071087,-0.02752293460071087,18.58,3.69
23,0.77,3,car,352,167,426,199,0.11575387418270111,0.0,-0.12734511494636536,-0.12734687328338623,18.58,3.72
24,0.8,3,car,352,167,425,198,0.029786214232444763,0.0,-0.1742619425058365,-0.17426370084285736,18.84,3.86
25,0.83,3,car,352,167,425,198,-0.015807129442691803,0.0,-0.2901981472969055,-0.14308999478816986,18.84,3.66
26,0.87,3,car,352,167,424,198,-0.027913827449083328,0.1442590057849884,-0.2488548755645752,-0.09040825068950653,19.1,3.91
27,0.9,3,car,351,168,423,198,-0.024256769567728043,0.15528324246406555,-0.3065010905265808,-0.18981656432151794,19.1,4.26
28,0.93,3,car,351,168,423,197,-0.015826163813471794,0.11395053565502167,-0.23807542026042938,-0.17078417539596558,19.1,4.91
29,0.97,3,car,351,168,423,197,-0.008117089979350567,0.2121964544057846,-0.1433684229850769,-0.11376075446605682,19.1,5.43
30,1.0,3,car,350,169,422,197,-0.2966803312301636,0.1853180229663849,-0.2139461487531662,-0.05977083742618561,19.1,6.2
31,1.03,3,car,350,169,422,197,-0.1664770543575287,0.12120702117681503,-0.17649035155773163,-0.16966837644577026,19.1,6.53
32,1.07,3,car,349,169,422,196,-0.2176339328289032,0.06255120038986206,-0.11117826402187347,-0.159347802400589,18.84,6.77
33,1.1,3,car,349,169,422,196,-0.17210277915000916,0.02308683842420578,-0.05503752455115318,-0.1088278591632843,18.84,6.63
34,1.13,3,car,348,169,422,196,-0.2520587146282196,0.0021139841992408037,-0.018685773015022278,-0.05869516357779503,18.58,6.4
35,1.17,3,car,348,169,422,196,-0.20676882565021515,-0.006050657946616411,-0.00012874967069365084,-0.17030400037765503,18.58,6.33
36,1.2,3,car,348,168,422,195,-0.12974798679351807,-0.007207113783806562,-0.14029745757579803,-0.16040688753128052,18.58,6.14
37,1.23,3,car,347,168,422,195,-0.21081647276878357,-0.005508288275450468,-0.00260742730461061,-0.10972899198532104,18.33,5.97
38,1.27,3,car,347,168,422,195,-0.17803676426410675,-0.15015721321105957,0.04766256362199783,-0.059275224804878235,18.33,6.18
45,1.5,4,car,351,169,420,196,0.0,0.0,0.0,0.0,19.93,5.14
46,1.53,4,car,351,168,419,195,0.0,-0.02752293460071087,-0.02752293460071087,-0.02752293460071087,20.22,6.77
47,1.57,4,car,350,168,419,195,-0.11575387418270111,-0.011593000032007694,-0.12734511494636536,-0.011593000032007694,19.93,9.28
48,1.6,4,car,350,168,418,195,-0.17972970008850098,0.00546600017696619,-0.1742619425058365,0.00546600017696619,20.22,7.15
63,2.1,5,car,344,170,413,193,0.0,0.0,0.0,0.0,19.93,5.33
64,2.13,5,car,344,169,413,193,0.02752293460071087,-0.02752293460071087,0.02752293460071087,0.0,19.93,4.8
65,2.17,5,car,344,169,413,193,0.12734511494636536,-0.011593000032007694,0.12734511494636536,0.0,19.93,4.4
70,2.33,6,car,339,169,413,192,0.0,0.0,0.0,0.0,18.58,4.48
72,2.4,7,car,334,169,413,192,0.0,0.0,0.0,0.0,17.41,4.01
160,5.33,8,truck,286,96,390,206,0.0,0.0,0.0,0.0,13.22,0.43
161,5.37,8,truck,286,96,390,206,0.0,0.0,0.02752293460071087,0.02752293460071087,13.22,0.9
184,6.13,9,truck,290,94,393,208,0.0,0.0,0.0,0.0,13.35,0.69
185,6.17,9,truck,290,94,393,207,0.0,0.0,0.0,-0.02752293460071087,13.35,0.68
213,7.1,10,truck,270,92,376,209,0.0,0.0,0.0,0.0,12.97,2.05
360,12.0,11,car,0,167,75,271,0.0,0.0,0.0,0.0,18.33,8.57
361,12.03,11,car,0,166,76,271,0.0,-0.19266054034233093,0.302752286195755,0.0,18.09,8.84
363,12.1,12,car,0,158,103,271,0.0,0.0,0.0,0.0,13.35,8.52
