frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh
6,0.2,0,car,81,193,195,266,0.0,0.0,0.0,0.0,12.06,1.8
7,0.23,0,car,81,193,195,266,0.0,0.0,0.0,0.0,12.06,0.9
8,0.27,0,car,81,193,196,265,0.11575387418270111,0.11575387418270111,0.34726160764694214,-0.11575387418270111,11.96,3.0
9,0.3,0,car,81,193,197,265,0.17972970008850098,0.17972970008850098,0.5391891002655029,-0.17972970008850098,11.85,2.46
10,0.33,0,car,82,194,199,264,0.1542574018239975,0.1542574018239975,0.609882116317749,-0.15426188707351685,11.75,2.37
11,0.37,0,car,84,193,198,265,0.5332157611846924,-0.04381697624921799,0.171247661113739,0.04381689429283142,12.06,2.47
12,0.4,0,car,83,193,200,265,0.08276190608739853,0.04124611243605614,0.5405906438827515,-0.0412461943924427,11.75,2.79
13,0.43,0,car,82,193,201,264,-0.10648757219314575,-0.08572344481945038,0.5179871916770935,-0.2064521759748459,11.55,1.59
14,0.47,0,car,84,192,202,263,0.29608768224716187,-0.25339803099632263,0.5044963359832764,-0.20590153336524963,11.65,1.75
15,0.5,0,car,85,192,201,263,0.5012570023536682,-0.0926070362329483,0.20457574725151062,-0.14522449672222137,11.85,1.72
16,0.53,0,car,87,193,201,263,0.5747162699699402,0.1393401026725769,0.03655359521508217,-0.080725759267807,12.06,1.68
17,0.57,0,car,89,194,201,262,0.7260611653327942,0.18181245028972626,-0.03460569307208061,-0.3275768458843231,12.28,1.92
18,0.6,0,car,92,194,201,261,1.0078260898590088,0.14367708563804626,0.09684880077838898,-0.3201093375682831,12.61,2.06
19,0.63,0,car,94,193,201,260,1.1068397760391235,-0.05911727994680405,-0.03121156245470047,-0.3702711760997772,12.85,1.87
21,0.7,1,car,96,193,200,263,0.0,0.0,0.0,0.0,13.22,4.89
22,0.73,1,car,95,193,200,262,-0.05504586920142174,0.05504586920142174,0.1376146674156189,-0.1376146674156189,13.1,4.79
23,0.77,1,car,95,194,202,259,-0.023186882957816124,0.2546972930431366,0.6367361545562744,-0.7524935603141785,12.85,4.13
24,0.8,1,car,103,194,199,224,1.6603071689605713,0.1985897421836853,-0.32822301983833313,-7.948458671569824,14.32,5.25
25,0.83,1,car,101,195,203,241,0.5690792202949524,0.41033661365509033,0.5318014025688171,-1.6315964460372925,13.48,4.69
26,0.87,1,car,99,195,206,253,0.005955993663519621,0.22509753704071045,0.9812966585159302,1.2927477359771729,12.85,4.71
27,0.9,1,car,100,194,206,260,0.23270687460899353,-0.05287869647145271,0.5717238187789917,1.9890680313110352,12.97,4.87
28,0.93,1,car,100,194,206,262,0.10171929746866226,-0.13929352164268494,0.4006819427013397,1.663069725036621,12.97,5.31
29,0.97,1,car,101,194,207,260,0.31767743825912476,0.016875656321644783,0.3676788806915283,0.7633107304573059,12.97,4.51
31,1.03,2,car,106,196,207,259,0.0,0.0,0.0,0.0,13.61,5.32
32,1.07,2,car,106,196,207,258,0.0,0.0,0.05504586920142174,-0.02752293460071087,13.61,3.54
33,1.1,2,car,106,196,207,257,0.23150774836540222,0.0,0.1389434039592743,-0.24309898912906647,13.61,3.58
34,1.13,2,car,110,195,208,257,0.8092898726463318,-0.1499434858560562,0.16880351305007935,-0.20404815673828125,14.03,3.66
35,1.17,2,car,111,195,209,256,0.8187084197998047,-0.022956864908337593,0.42614150047302246,-0.42150092124938965,14.03,3.58
36,1.2,2,car,112,196,209,254,0.5859395265579224,0.17435148358345032,0.2530091106891632,-0.5236484408378601,14.18,2.96
37,1.23,2,car,112,196,211,253,0.4757888913154602,0.051181137561798096,0.4060859680175781,-0.5542027950286865,13.89,3.13
38,1.27,2,car,113,196,212,253,0.4424978196620941,-0.008907545357942581,0.48962074518203735,-0.4034750759601593,13.89,2.71
39,1.3,2,car,114,196,213,253,0.44727346301078796,-0.028124269098043442,0.5230132937431335,-0.230336531996727,13.89,2.33
40,1.33,2,car,115,195,214,253,0.4644842743873596,-0.02679760381579399,0.5283042788505554,-0.10020226985216141,13.89,2.23
41,1.37,2,car,116,195,213,252,0.48111099004745483,-0.01844894140958786,0.08124405145645142,-0.3177022933959961,14.18,2.25
43,1.43,3,car,119,197,212,254,0.0,0.0,0.0,0.0,14.78,2.19
44,1.47,3,car,119,196,212,253,0.0,-0.02752293460071087,0.02752293460071087,-0.05504586920142174,14.78,2.09
45,1.5,3,car,119,196,213,252,0.0,-0.12734687328338623,0.35885462164878845,-0.3704511523246765,14.63,1.98
46,1.53,3,car,121,195,216,250,0.44983047246932983,-0.17426370084285736,0.8336100578308105,-0.6782063841819763,14.47,1.71
47,1.57,3,car,124,195,216,249,0.9515076279640198,-0.14308999478816986,0.49752748012542725,-0.4634067714214325,14.95,1.69
48,1.6,3,car,128,194,213,249,1.2931619882583618,-0.23466725647449493,-0.20166072249412537,-0.3954375684261322,16.18,1.54
49,1.63,3,car,131,194,212,249,1.3333232402801514,-0.20019716024398804,-0.3992789685726166,-0.2559475302696228,16.98,1.65
50,1.67,3,car,131,193,212,248,0.8123822808265686,-0.42124977707862854,-0.2089461237192154,-0.2761368453502655,16.98,1.66
51,1.7,3,car,131,194,212,249,0.5314666628837585,-0.08457770198583603,-0.07849400490522385,-0.05575896427035332,16.98,2.12
52,1.73,3,car,130,193,213,248,0.1271226853132248,-0.08510657399892807,0.13850100338459015,-0.2535867989063263,16.57,2.36
53,1.77,3,car,130,194,214,246,0.23804447054862976,0.08658899366855621,0.32277897000312805,-0.3971613943576813,16.37,2.56
54,1.8,3,car,130,195,216,244,0.061129000037908554,0.26976853609085083,0.4411013722419739,-0.6258769631385803,15.99,2.68
57,1.9,4,car,135,195,217,243,0.0,0.0,0.0,0.0,16.77,3.07
58,1.93,4,car,135,195,217,243,0.02752293460071087,0.0,0.02752293460071087,0.0,16.77,2.69
59,1.97,4,car,136,195,217,243,0.24310074746608734,0.0,0.12734687328338623,0.0,16.98,2.78
60,2.0,4,car,137,194,219,243,0.5039368867874146,-0.1499434858560562,0.4741506576538086,0.0,16.77,2.77
61,2.03,4,car,138,193,221,243,0.46741417050361633,-0.17006228864192963,0.6303244829177856,0.0,16.57,2.98
62,2.07,4,car,138,193,221,243,0.319206178188324,-0.12835142016410828,0.5055594444274902,0.0,16.57,2.64
63,2.1,4,car,138,194,222,243,0.17242415249347687,0.06902581453323364,0.4582586884498596,0.0,16.37,3.57
